accuracy,activefleettypes,coordinatelatitude,coordinatelongitude,currentfleettypes,heading,id,lastupdate,locationforfleettypeupdated,onlinestatus,outdatedfleettypes,s2cell,lastupdate_part
5,"POOLING,TAXI",52.51156939458741,13.3708156272769,"POOLING,TAXI",166.448211066362,1073699,2019-05-31 06:04:37,POOLING:true|TAXI:true,OCCUPIED,"",5163466789136367616,2019-05-31
5,"POOLING,TAXI",52.51156939458741,13.3708156272769,"POOLING,TAXI",166.448211066362,1073699,2019-05-31 06:04:37,POOLING:false,FREE,"",5163466789136367616,2019-05-31
5,"POOLING,TAXI",52.51156939458741,13.3708156272769,"POOLING,TAXI",166.448211066362,1073699,2019-05-31 06:04:46,POOLING:true|TAXI:true,FREE,"",5163466789136367616,2019-05-31
5,"POOLING,TAXI",52.51156939458741,13.3708156272769,"POOLING,TAXI",166.448211066362,1073699,2019-05-31 06:04:46,POOLING:false,FREE,"",5163466789136367616,2019-05-31
5,"POOLING,TAXI",52.51148185728202,13.37085016071796,"POOLING,TAXI",166.448211066362,1073699,2019-05-31 06:04:56,POOLING:true|TAXI:true,FREE,"",5163466789136367616,2019-05-31
10,"POOLING,TAXI",52.46694522449045,13.30969478936243,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:49:57,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46694568549513,13.3096807077651,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:07,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46694568549513,13.3096807077651,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:12,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46694568549513,13.3096807077651,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:17,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46694568549513,13.3096807077651,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:17,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46694568549513,13.3096807077651,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:27,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46694568549513,13.3096807077651,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:27,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699434244304,13.30969981850433,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699434244304,13.30969981850433,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:37,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699434244304,13.30969981850433,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:47,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699434244304,13.30969981850433,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699434244304,13.30969981850433,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:50:57,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699434244304,13.30969981850433,"POOLING,TAXI",206.015625,1073699,2019-05-31 07:51:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699424068409,13.30969948321581,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:07,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46699424068409,13.30969948321581,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:07,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.4669764703765,13.30973401665688,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:17,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46695257236537,13.30978095531464,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:22,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690232522269,13.30987952649593,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:27,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:32,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:42,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:42,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:51:52,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46692336366746,13.30983828753233,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:02,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:12,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:17,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:17,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:27,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:27,POOLING:false,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:42,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:42,POOLING:false,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.4669202998169,13.30984432250261,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:52:57,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:07,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:07,POOLING:false,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:17,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:22,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:22,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:32,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:37,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:47,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:53:52,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:02,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:12,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:12,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:22,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:27,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:32,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:42,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:42,POOLING:false,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
30,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:54:52,POOLING:false,FREE,"",5163465552185786368,2019-05-31
5,"POOLING,TAXI",52.45256034540477,13.29974748194218,"POOLING,TAXI",314.513513935713,1073699,2019-05-31 05:16:46,POOLING:true|TAXI:true,OCCUPIED,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45256034540477,13.29974748194218,"POOLING,TAXI",314.513513935713,1073699,2019-05-31 05:16:46,POOLING:false,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45313653345444,13.29893745481968,"POOLING,TAXI",325.5816355209438,1073699,2019-05-31 05:16:55,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45345813300973,13.29857602715492,"POOLING,TAXI",325.5915277479714,1073699,2019-05-31 05:17:00,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45345813300973,13.29857602715492,"POOLING,TAXI",325.5915277479714,1073699,2019-05-31 05:17:00,POOLING:false,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45406107476682,13.29898372292519,"POOLING,TAXI",32.08384799082536,1073699,2019-05-31 05:17:10,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45464255533775,13.29959258437157,"POOLING,TAXI",30.25643716352926,1073699,2019-05-31 05:17:15,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45521789890074,13.30017831176519,"POOLING,TAXI",32.63465923031481,1073699,2019-05-31 05:17:20,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45579752542172,13.30078717321157,"POOLING,TAXI",32.64782970150728,1073699,2019-05-31 05:17:25,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.4563718323665,13.30139502882957,"POOLING,TAXI",32.9052429229879,1073699,2019-05-31 05:17:30,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45696676641835,13.30201998353004,"POOLING,TAXI",32.33676134172361,1073699,2019-05-31 05:17:35,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45750448835702,13.3025785535574,"POOLING,TAXI",32.3412471505511,1073699,2019-05-31 05:17:40,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45798704325987,13.30308012664318,"POOLING,TAXI",32.34293466372409,1073699,2019-05-31 05:17:45,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45798704325987,13.30308012664318,"POOLING,TAXI",32.34293466372409,1073699,2019-05-31 05:17:45,POOLING:false,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45842832507853,13.30358505249023,"POOLING,TAXI",25.20112364547508,1073699,2019-05-31 05:17:55,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45842832507853,13.30358505249023,"POOLING,TAXI",25.20112364547508,1073699,2019-05-31 05:18:00,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45865059869008,13.30375671386719,"POOLING,TAXI",25.20112364547508,1073699,2019-05-31 05:18:05,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45924427619943,13.30406717956066,"POOLING,TAXI",12.2647737278924,1073699,2019-05-31 05:18:10,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.45983406420189,13.30420263111591,"POOLING,TAXI",6.441600099335034,1073699,2019-05-31 05:18:15,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46039851272647,13.30430656671524,"POOLING,TAXI",6.332170497255461,1073699,2019-05-31 05:18:20,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46094865410766,13.30440681427717,"POOLING,TAXI",6.352261638192516,1073699,2019-05-31 05:18:25,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46153494649028,13.30453790724277,"POOLING,TAXI",7.96961039432135,1073699,2019-05-31 05:18:30,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46213021933952,13.30466330051422,"POOLING,TAXI",7.365248817497118,1073699,2019-05-31 05:18:35,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46272384993054,13.30478902906179,"POOLING,TAXI",7.365181686114056,1073699,2019-05-31 05:18:40,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46332094516514,13.30491643399,"POOLING,TAXI",13.49282840453014,1073699,2019-05-31 05:18:45,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.4638777909664,13.30513570457697,"POOLING,TAXI",13.50225778842002,1073699,2019-05-31 05:18:50,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.4638777909664,13.30513570457697,"POOLING,TAXI",13.50225778842002,1073699,2019-05-31 05:18:50,POOLING:false,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46405203363857,13.30521449446678,"POOLING,TAXI",17.58993959972,1073699,2019-05-31 05:19:00,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46405203363857,13.30521449446678,"POOLING,TAXI",17.58993959972,1073699,2019-05-31 05:19:00,POOLING:false,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46405203363857,13.30521449446678,"POOLING,TAXI",17.58993959972,1073699,2019-05-31 05:19:10,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46405203363857,13.30521449446678,"POOLING,TAXI",17.58993959972,1073699,2019-05-31 05:19:15,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46405203363857,13.30521449446678,"POOLING,TAXI",17.58993959972,1073699,2019-05-31 05:19:15,POOLING:false,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46408103997191,13.30522958189249,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:25,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
5,"POOLING,TAXI",52.46408103997191,13.30522958189249,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:25,POOLING:false,FREE,"",5163476409863110656,2019-05-31
10,"POOLING,TAXI",52.46412230246948,13.30525103956461,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:35,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
10,"POOLING,TAXI",52.46412230246948,13.30525103956461,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:35,POOLING:false,FREE,"",5163476409863110656,2019-05-31
10,"POOLING,TAXI",52.46412230246948,13.30525103956461,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:45,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
10,"POOLING,TAXI",52.46412230246948,13.30525103956461,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:45,POOLING:false,FREE,"",5163476409863110656,2019-05-31
10,"POOLING,TAXI",52.46411944269369,13.3052496984601,"POOLING,TAXI",17.59242456218159,1073699,2019-05-31 05:19:55,POOLING:true|TAXI:true,FREE,"",5163476409863110656,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:07,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:12,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:12,POOLING:true|TAXI:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:22,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690171245229,13.30988086760044,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:22,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:32,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:42,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:47,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:55:57,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:02,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:12,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:17,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:22,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:22,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:32,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:37,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:42,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:42,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:56:57,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:02,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:07,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:12,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:12,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:22,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:27,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:32,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:32,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:42,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:42,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:52,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:57,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:57:57,POOLING:false,FREE,"",5163465552185786368,2019-05-31
10,"POOLING,TAXI",52.46690457204735,13.30987483263016,"POOLING,TAXI",129.9822358651643,1073699,2019-05-31 07:58:07,POOLING:true|TAXI:true,FREE,"",5163465552185786368,2019-05-31
